"DateTime","WTEQ","SNWD","PREC","TAVG","RHUM","WSPDV","SWINV"
2019-03-17,28.2,94,31,15.4,NA,28.2,NA
2019-03-18,28.3,94,31.1,13.5,NA,28.3,NA
2019-03-19,28.3,93,31.1,16.7,NA,28.3,NA
2019-03-20,28.3,92,31.1,19.6,NA,28.3,NA
2019-03-21,28.3,91,31.1,22.8,NA,28.3,NA
2019-03-22,28.3,90,31.1,23.5,NA,28.3,NA
2019-03-23,28.3,90,31.1,27.3,NA,28.3,NA
2019-03-24,28.3,89,31.1,19,NA,28.3,NA
2019-03-25,28.7,94,31.5,25.9,NA,28.7,NA
2019-03-26,28.8,92,31.5,25.5,NA,28.8,NA
2019-03-27,28.8,91,31.6,31.1,NA,28.8,NA
2019-03-28,28.8,90,31.6,29.7,NA,28.8,NA
2019-03-29,29,90,31.8,17.1,NA,29,NA
2019-03-30,29,90,31.8,7.2,NA,29,NA
2019-03-31,29,90,31.8,16.2,NA,29,NA
2019-04-01,29,90,31.9,23,NA,29,NA
2019-04-02,29.1,89,31.9,19.4,NA,29.1,NA
2019-04-03,29.2,89,32,25.9,NA,29.2,NA
2019-04-04,29.3,89,32.2,31.6,NA,29.3,NA
2019-04-05,29.7,91,32.5,32.7,NA,29.7,NA
2019-04-06,30.2,95,33,31.6,NA,30.2,NA
2019-04-07,30.5,96,33.2,28.9,NA,30.5,NA
2019-04-08,31.8,104,34.2,33.6,NA,31.8,NA
2019-04-09,33.6,106,35.4,NA,NA,33.6,NA
2019-04-10,34.1,109,36,25.7,NA,34.1,NA
2019-04-11,34.1,107,36,11.1,NA,34.1,NA
2019-04-12,34.1,104,36,16.5,NA,34.1,NA
2019-04-13,34.1,103,36.5,14.5,NA,34.1,NA
2019-04-14,34.4,107,36.9,28.9,NA,34.4,NA
2019-04-15,35.7,118,38,28,NA,35.7,NA
2019-04-16,36,117,38.2,24.8,NA,36,NA
2019-04-17,36.6,119,38.7,26.2,NA,36.6,NA
2019-04-18,36.6,118,38.7,26.2,NA,36.6,NA
2019-04-19,36.6,114,38.9,36.7,NA,36.6,NA
2019-04-20,36.6,111,39.1,40.1,NA,36.6,NA
2019-04-21,36.6,108,39.2,35.2,NA,36.6,NA
2019-04-22,36.5,106,39.2,28.2,NA,36.5,NA
2019-04-23,36.3,103,39.2,35.6,NA,36.3,NA
2019-04-24,36.2,102,39.3,38.5,NA,36.2,NA
2019-04-25,36.2,101,39.4,25.2,NA,36.2,NA
2019-04-26,36.1,100,39.4,36.3,NA,36.1,NA
2019-04-27,36.4,102,39.9,25.9,NA,36.4,NA
2019-04-28,36.3,102,40,27.5,NA,36.3,NA
2019-04-29,36.3,102,40,2.8,NA,36.3,NA
2019-04-30,36.2,102,40.3,16,NA,36.2,NA
2019-05-01,36.4,103,40.6,13.3,NA,36.4,NA
2019-05-02,36.3,102,40.6,23.4,NA,36.3,NA
2019-05-03,36.4,104,40.9,15.1,NA,36.4,NA
2019-05-04,36.6,101,41,33.1,NA,36.6,NA
2019-05-05,36.5,100,41,35.1,NA,36.5,NA
2019-05-06,36.6,99,41.1,33.1,NA,36.6,NA
2019-05-07,36.5,97,41.2,30.4,NA,36.5,NA
2019-05-08,36.4,95,41.3,29.7,NA,36.4,NA
2019-05-09,36.2,94,41.3,25.3,NA,36.2,NA
2019-05-10,36.1,95,41.3,18.3,NA,36.1,NA
2019-05-11,36,95,41.4,32.4,NA,36,NA
2019-05-12,35.9,94,41.6,38.8,NA,35.9,NA
2019-05-13,36,91,41.6,36.3,NA,36,NA
2019-05-14,35.8,88,41.6,35.8,NA,35.8,NA
2019-05-15,35.1,86,41.8,39.2,NA,35.1,NA
2019-05-16,34.4,82,41.9,36.5,NA,34.4,NA
2019-05-17,33.8,81,42.3,33.8,NA,33.8,NA
2019-05-18,34.1,84,42.8,31.1,NA,34.1,NA
2019-05-19,34.2,84,42.8,25.9,NA,34.2,NA
2019-05-20,34.3,82,42.8,26.4,NA,34.3,NA
2019-05-21,34.7,85,43.1,25.2,NA,34.7,NA
2019-05-22,34.9,84,43.1,27,NA,34.9,NA
2019-05-23,35.3,86,43.4,29.3,NA,35.3,NA
2019-05-24,35.2,86,43.6,30.2,NA,35.2,NA
2019-05-25,35.5,88,44,33.8,NA,35.5,NA
2019-05-26,35.2,85,44.1,33.3,NA,35.2,NA
2019-05-27,35,85,44.3,35.1,NA,35,NA
2019-05-28,34.8,83,44.4,34,NA,34.8,NA
2019-05-29,34.3,82,44.4,26.6,NA,34.3,NA
2019-05-30,33.3,80,44.4,30.9,NA,33.3,NA
2019-05-31,31.2,78,44.4,38.1,NA,31.2,NA
2019-06-01,31,75,44.4,33.6,NA,31,NA
2019-06-02,31,71,44.4,35.6,NA,31,NA
2019-06-03,31,68,44.4,36,NA,31,NA
2019-06-04,30.8,66,44.4,37,NA,30.8,NA
2019-06-05,30.2,63,44.4,41.2,NA,30.2,NA
2019-06-06,29.6,58,44.4,38.5,NA,29.6,NA
2019-06-07,28.8,54,44.6,40.8,NA,28.8,NA
2019-06-08,29.6,63,45.6,30.6,NA,29.6,NA
2019-06-09,27.2,61,46,27.1,NA,27.2,NA
2019-06-10,24.5,55,46.1,30.4,NA,24.5,NA
2019-06-11,23.9,54,46.1,39.4,NA,23.9,NA
2019-06-12,23.1,51,46.1,35.4,NA,23.1,NA
2019-06-13,21.6,49,46.1,43.7,NA,21.6,NA
2019-06-14,20.3,46,46.4,37.4,NA,20.3,NA
2019-06-15,19.4,45,46.6,36.7,NA,19.4,NA
2019-06-16,18.4,42,46.8,36.3,NA,18.4,NA
2019-06-17,17.2,39,47.1,36.5,NA,17.2,NA
2019-06-18,15.9,36,47.2,37.8,NA,15.9,NA
2019-06-19,14.8,34,47.2,37.2,NA,14.8,NA
2019-06-20,13.3,31,47.9,32.5,NA,13.3,NA
2019-06-21,12.6,32,48.1,28.8,NA,12.6,NA
2019-06-22,11.2,32,48.2,30.4,NA,11.2,NA
2019-06-23,10.7,33,48.4,34.3,NA,10.7,NA
2019-06-24,10.2,32,48.5,37,NA,10.2,NA
2019-06-25,9.5,31,48.7,35.1,NA,9.5,NA
2019-06-26,8.1,28,48.7,39.2,NA,8.1,NA
2019-06-27,7.2,27,48.8,36.9,NA,7.2,NA
2019-06-28,6.9,23,48.8,38.8,NA,6.9,NA
2019-06-29,3.6,19,48.8,39.7,NA,3.6,NA
2019-06-30,2.2,14,48.8,38.5,NA,2.2,NA
2019-07-01,0,8,48.8,41.4,NA,0,NA
2019-07-02,0,0,49,41,NA,0,NA
2019-07-03,0,0,49.2,39.7,NA,0,NA
2019-07-04,0,0,49.2,40.5,NA,0,NA
2019-07-05,0,0,49.4,39.7,NA,0,NA
2019-07-06,0,0,49.4,40.8,NA,0,NA
2019-07-07,0,0,49.4,40.5,NA,0,NA
2019-07-08,0,0,49.6,40.8,NA,0,NA
2019-07-09,0,0,49.8,41.4,NA,0,NA
2019-07-10,0,0,49.8,36.9,NA,0,NA
2019-07-11,0,0,49.8,47.8,NA,0,NA
2019-07-12,0,0,49.8,45.3,NA,0,NA
2019-07-13,0,0,49.9,43.9,NA,0,NA
2019-07-14,0,0,50.6,45.3,NA,0,NA
2019-07-15,0,0,50.6,45.9,NA,0,NA
2019-07-16,0,0,50.6,41.7,NA,0,NA
2019-07-17,0,0,51.1,41.4,NA,0,NA
2019-07-18,0,0,51.1,49.8,NA,0,NA
2019-07-19,0,0,51.1,49.8,NA,0,NA
2019-07-20,0,0,51.1,42.1,NA,0,NA
2019-07-21,0,0,51.1,43.3,NA,0,NA
2019-07-22,0,0,51.1,43.9,NA,0,NA
2019-07-23,0,0,51.1,49.3,NA,0,NA
2019-07-24,0,0,51.1,50.9,NA,0,NA
2019-07-25,0,0,51.3,41.7,NA,0,NA
2019-07-26,0,0,51.3,44.8,NA,0,NA
2019-07-27,0,0,51.3,47.8,NA,0,NA
2019-07-28,0,0,51.6,43.9,NA,0,NA
2019-07-29,0,0,51.6,41.9,NA,0,NA
2019-07-30,0,0,51.6,50.4,NA,0,NA
2019-07-31,0,0,52,41.9,NA,0,NA
2019-08-01,0,0,52,49.6,NA,0,NA
2019-08-02,0,0,52.3,44.4,NA,0,NA
2019-08-03,0,0,52.3,48.9,NA,0,NA
2019-08-04,0,0,52.3,48.2,NA,0,NA
2019-08-05,0,0,52.4,48.7,NA,0,NA
2019-08-06,0,0,52.4,47.7,NA,0,NA
2019-08-07,0,0,52.4,48.4,NA,0,NA
2019-08-08,0,0,52.4,46.2,NA,0,NA
2019-08-09,0,0,53.2,46.9,NA,0,NA
2019-08-10,0,0,53.2,44.4,NA,0,NA
2019-08-11,0,0,53.6,43.3,NA,0,NA
2019-08-12,0,0,53.6,43.9,NA,0,NA
2019-08-13,0,0,53.6,40.5,NA,0,NA
2019-08-14,0,0,53.6,41.2,NA,0,NA
2019-08-15,0,0,53.6,50.5,NA,0,NA
2019-08-16,0,0,53.7,38.7,NA,0,NA
2019-08-17,0,0,53.8,46.2,NA,0,NA
2019-08-18,0,0,53.8,41.9,NA,0,NA
2019-08-19,0,0,53.8,54.7,NA,0,NA
2019-08-20,0,0,53.8,48.4,NA,0,NA
2019-08-21,0,0,53.8,46,NA,0,NA
2019-08-22,0,0,53.8,45.1,NA,0,NA
2019-08-23,0,0,53.9,39.4,NA,0,NA
2019-08-24,0,0,53.9,43.5,NA,0,NA
2019-08-25,0,0,53.9,47.3,NA,0,NA
2019-08-26,0,0,53.9,39.4,NA,0,NA
2019-08-27,0,0,53.9,36.9,NA,0,NA
2019-08-28,0,0,53.9,43,NA,0,NA
2019-08-29,0,0,53.9,44.8,NA,0,NA
2019-08-30,0,0,53.9,43.2,NA,0,NA
2019-08-31,0,0,53.9,41.5,NA,0,NA
2019-09-01,0,0,53.9,43.3,NA,0,NA
2019-09-02,0,0,53.9,58.6,NA,0,NA
2019-09-03,0,0,53.9,45.5,NA,0,NA
2019-09-04,0,0,53.9,47.8,NA,0,NA
2019-09-05,0,0,53.9,48.9,NA,0,NA
2019-09-06,0,0,53.9,46.4,NA,0,NA
2019-09-07,0,0,54.6,43.3,NA,0,NA
2019-09-08,0,0,54.6,39.4,NA,0,NA
2019-09-09,0,0,54.9,41.5,NA,0,NA
2019-09-10,0,0,55.4,35.8,NA,0,NA
2019-09-11,0,0,55.5,36.1,NA,0,NA
2019-09-12,0,0,55.8,35.6,NA,0,NA
2019-09-13,0,0,55.8,39.9,NA,0,NA
2019-09-14,0,0,55.8,43.9,NA,0,NA
2019-09-15,0,0,55.8,50.4,NA,0,NA
2019-09-16,0,0,55.8,45.7,NA,0,NA
2019-09-17,0,0,55.9,45.1,NA,0,NA
2019-09-18,0,0,56.4,32.4,NA,0,NA
2019-09-19,0,0,56.4,34.7,NA,0,NA
2019-09-20,0,0,56.8,36,NA,0,NA
2019-09-21,0.6,3,58.2,32.5,NA,0.6,NA
2019-09-22,0.9,4,58.8,34.7,NA,0.9,NA
2019-09-23,0.6,2,58.9,34.7,NA,0.6,NA
2019-09-24,0.1,1,59,42.8,NA,0.1,NA
2019-09-25,0,0,59,43.9,NA,0,NA
2019-09-26,0,0,59,40.8,NA,0,NA
2019-09-27,0,0,59.4,36.9,NA,0,NA
2019-09-28,0,0,59.5,34.9,NA,0,NA
2019-09-29,0.6,3,60.3,32.5,NA,0.6,NA
2019-09-30,0.9,5,60.6,21.9,NA,0.9,NA
2019-10-01,1.2,7,0,25.2,NA,1.2,NA
2019-10-02,1.4,11,0.3,25.3,NA,1.4,NA
2019-10-03,1.5,11,0.5,24.1,NA,1.5,NA
2019-10-04,1.7,10,0.5,29.7,NA,1.7,NA
2019-10-05,2.1,13,0.9,25,NA,2.1,NA
2019-10-06,2.2,12,1.2,24.8,NA,2.2,NA
2019-10-07,2.1,11,1.2,27,NA,2.1,NA
2019-10-08,2.2,11,1.4,35.6,NA,2.2,NA
2019-10-09,2.2,10,1.4,39.4,NA,2.2,NA
2019-10-10,2.2,10,1.4,-1.8,NA,2.2,NA
2019-10-11,2.3,12,1.4,9,NA,2.3,NA
2019-10-12,2.4,12,1.7,21.2,NA,2.4,NA
2019-10-13,2.4,12,1.7,23.2,NA,2.4,NA
2019-10-14,2.5,12,1.9,34.2,NA,2.5,NA
2019-10-15,2.5,11,1.9,31.1,NA,2.5,NA
2019-10-16,2.5,11,1.9,31.5,NA,2.5,NA
2019-10-17,2.5,11,1.9,41,NA,2.5,NA
2019-10-18,2.5,10,1.9,30.4,NA,2.5,NA
2019-10-19,2.6,11,1.9,24.8,NA,2.6,NA
2019-10-20,3.2,17,2.6,23.4,NA,3.2,NA
2019-10-21,3.4,18,2.9,21.7,NA,3.4,NA
2019-10-22,3.6,18,3.2,25.3,NA,3.6,NA
2019-10-23,4.1,20,3.9,24.4,NA,4.1,NA
2019-10-24,4.3,22,4.1,10.4,NA,4.3,NA
2019-10-25,4.4,20,4.5,26.1,NA,4.4,NA
2019-10-26,4.4,20,4.6,33.4,NA,4.4,NA
2019-10-27,4.6,23,4.6,4.1,NA,4.6,NA
2019-10-28,4.6,22,4.6,-2.2,NA,4.6,NA
2019-10-29,4.7,22,4.7,-8,NA,4.7,NA
2019-10-30,4.7,22,4.7,-1.5,NA,4.7,NA
2019-10-31,4.8,21,4.9,7.7,NA,4.8,NA
2019-11-01,4.9,21,5.2,12.9,NA,4.9,NA
2019-11-02,5,22,5.2,18.9,NA,5,NA
2019-11-03,5,21,5.3,23.7,NA,5,NA
2019-11-04,5.2,22,5.6,25.3,NA,5.2,NA
2019-11-05,5.5,24,6,30.4,NA,5.5,NA
2019-11-06,5.5,24,6,29.5,NA,5.5,NA
2019-11-07,5.5,23,6,9,NA,5.5,NA
2019-11-08,5.5,23,6,24.8,NA,5.5,NA
2019-11-09,5.5,22,6,27.5,NA,5.5,NA
2019-11-10,5.5,22,6,34.5,NA,5.5,NA
2019-11-11,5.5,22,6,12.9,NA,5.5,NA
2019-11-12,5.7,23,6,21.4,NA,5.7,NA
2019-11-13,5.9,24,6.3,25.5,NA,5.9,NA
2019-11-14,5.9,24,6.3,17.6,NA,5.9,NA
2019-11-15,6,24,6.6,27,NA,6,NA
2019-11-16,6.1,25,6.7,32.2,NA,6.1,NA
2019-11-17,6.2,26,6.7,24.6,NA,6.2,NA
2019-11-18,6.6,28,7.3,31.1,NA,6.6,NA
2019-11-19,6.6,26,7.3,34.2,NA,6.6,NA
2019-11-20,6.6,26,7.3,28.6,NA,6.6,NA
2019-11-21,6.6,26,7.3,4.5,NA,6.6,NA
2019-11-22,6.6,26,7.3,19.9,NA,6.6,NA
2019-11-23,6.6,25,7.3,20.3,NA,6.6,NA
2019-11-24,6.6,25,7.3,23.5,NA,6.6,NA
2019-11-25,6.6,25,7.3,13.3,NA,6.6,NA
2019-11-26,6.6,25,7.3,0.7,NA,6.6,NA
2019-11-27,6.6,25,7.3,4.3,NA,6.6,NA
2019-11-28,6.6,25,7.3,5.9,NA,6.6,NA
2019-11-29,6.9,28,7.5,12.2,NA,6.9,NA
2019-11-30,7.4,33,8,7,NA,7.4,NA
2019-12-01,7.5,34,8.1,8.8,NA,7.5,NA
2019-12-02,7.8,34,8.6,19.4,NA,7.8,NA
2019-12-03,8,35,8.8,22.1,NA,8,NA
2019-12-04,8.1,34,8.9,21.6,NA,8.1,NA
2019-12-05,8.2,33,9,18,NA,8.2,NA
2019-12-06,8.2,33,9,22.5,NA,8.2,NA
2019-12-07,8.2,33,9.1,27.1,NA,8.2,NA
2019-12-08,8.8,38,9.7,28.2,NA,8.8,NA
2019-12-09,9.7,44,10.2,15.8,NA,9.7,NA
2019-12-10,9.7,44,10.3,14.2,NA,9.7,NA
2019-12-11,9.8,45,10.5,18.3,NA,9.8,NA
2019-12-12,10,48,10.8,22.3,NA,10,NA
2019-12-13,10.6,49,11.4,22.8,NA,10.6,NA
2019-12-14,10.7,48,11.5,15.4,NA,10.7,NA
2019-12-15,10.7,46,11.5,10.8,NA,10.7,NA
2019-12-16,10.7,46,11.5,8.2,NA,10.7,NA
2019-12-17,10.7,45,11.5,4.3,NA,10.7,NA
2019-12-18,10.9,44,11.7,16.5,NA,10.9,NA
2019-12-19,11,44,11.8,20.5,NA,11,NA
2019-12-20,11.1,43,11.9,21,NA,11.1,NA
2019-12-21,11.4,44,12.1,27.1,NA,11.4,NA
2019-12-22,11.5,45,12.2,27.3,NA,11.5,NA
2019-12-23,11.5,44,12.2,34,NA,11.5,NA
2019-12-24,11.5,43,12.2,23.2,NA,11.5,NA
2019-12-25,11.8,46,12.4,20.5,NA,11.8,NA
2019-12-26,11.8,46,12.4,11.5,NA,11.8,NA
2019-12-27,11.8,46,12.4,10,NA,11.8,NA
2019-12-28,11.8,45,12.4,4.3,NA,11.8,NA
2019-12-29,11.8,44,12.4,-1.8,NA,11.8,NA
2019-12-30,11.8,44,12.4,0.1,NA,11.8,NA
2019-12-31,11.8,44,12.5,13.1,NA,11.8,NA
2020-01-01,12.2,47,12.8,13.8,NA,12.2,NA
2020-01-02,12.8,54,13.6,20.7,NA,12.8,NA
2020-01-03,12.9,53,13.7,15.6,NA,12.9,NA
2020-01-04,13.2,56,14,24.3,NA,13.2,NA
2020-01-05,13.3,57,14,9.7,NA,13.3,NA
2020-01-06,13.5,56,14.1,12.9,NA,13.5,NA
2020-01-07,14.3,61,14.8,18.5,NA,14.3,NA
2020-01-08,15.1,67,15.8,25.7,NA,15.1,NA
2020-01-09,15.5,69,16.1,15.6,NA,15.5,NA
2020-01-10,15.7,69,16.2,1.8,NA,15.7,NA
2020-01-11,15.9,67,16.4,8.6,NA,15.9,NA
2020-01-12,16.1,67,16.8,14.9,NA,16.1,NA
2020-01-13,16.7,71,17.2,13.3,NA,16.7,NA
2020-01-14,17.2,71,17.5,10.4,NA,17.2,NA
2020-01-15,17.7,73,18,8.8,NA,17.7,NA
2020-01-16,17.8,72,18,9.7,NA,17.8,NA
2020-01-17,17.9,69,18.2,24.8,NA,17.9,NA
2020-01-18,17.9,70,18.2,8.6,NA,17.9,NA
2020-01-19,18,68,18.4,14.7,NA,18,NA
2020-01-20,18,68,18.4,14.2,NA,18,NA
2020-01-21,18.2,68,18.8,28,NA,18.2,NA
2020-01-22,18.3,69,18.9,24.4,NA,18.3,NA
2020-01-23,18.4,70,19,15.8,NA,18.4,NA
2020-01-24,18.5,70,19.1,24.1,NA,18.5,NA
2020-01-25,18.7,71,19.3,25.2,NA,18.7,NA
2020-01-26,18.9,72,19.5,23.4,NA,18.9,NA
2020-01-27,19.1,72,19.8,28.2,NA,19.1,NA
2020-01-28,19.3,73,19.8,17.1,NA,19.3,NA
2020-01-29,19.5,74,20,20.3,NA,19.5,NA
2020-01-30,19.6,73,20.1,17.2,NA,19.6,NA
2020-01-31,19.7,72,20.2,16.2,NA,19.7,NA
2020-02-01,19.8,71,20.3,22.8,NA,19.8,NA
2020-02-02,19.8,69,20.3,28.8,NA,19.8,NA
2020-02-03,20.2,77,20.7,4.6,NA,20.2,NA
2020-02-04,20.2,75,20.7,-10.3,NA,20.2,NA
2020-02-05,20.3,73,20.8,0.7,NA,20.3,NA
2020-02-06,20.6,75,21.2,10.4,NA,20.6,NA
2020-02-07,21.2,81,21.9,15.1,NA,21.2,NA
2020-02-08,21.6,83,22.3,24.4,NA,21.6,NA
2020-02-09,22,82,22.7,-1.3,NA,22,NA
2020-02-10,22.2,81,22.8,11.8,NA,22.2,NA
2020-02-11,22.3,81,22.8,5,NA,22.3,NA
2020-02-12,22.9,87,23.5,13.6,NA,22.9,NA
2020-02-13,23.1,88,23.7,11.8,NA,23.1,NA
2020-02-14,23.2,89,23.8,17.6,NA,23.2,NA
2020-02-15,23.5,88,24,11.8,NA,23.5,NA
2020-02-16,23.8,90,24.3,17.2,NA,23.8,NA
2020-02-17,24.2,91,24.7,10.8,NA,24.2,NA
2020-02-18,24.2,90,24.7,2.8,NA,24.2,NA
2020-02-19,24.2,88,24.7,-4.5,NA,24.2,NA
2020-02-20,24.2,86,24.7,-0.8,NA,24.2,NA
2020-02-21,24.4,85,24.9,10.8,NA,24.4,NA
2020-02-22,24.4,83,25,18.5,NA,24.4,NA
2020-02-23,24.4,81,25,11.1,NA,24.4,NA
2020-02-24,24.6,83,25.3,14.9,NA,24.6,NA
2020-02-25,24.7,84,25.4,8.6,NA,24.7,NA
2020-02-26,24.7,83,25.4,7.2,NA,24.7,NA
2020-02-27,25.1,83,25.8,18.1,NA,25.1,NA
2020-02-28,25.1,85,25.9,18.5,NA,25.1,NA
2020-02-29,25.2,83,26,24.8,NA,25.2,NA
2020-03-01,25.3,84,26.1,14.4,NA,25.3,NA
2020-03-02,25.3,82,26.1,10,NA,25.3,NA
2020-03-03,25.4,83,26.2,18.3,NA,25.4,NA
2020-03-04,25.6,84,26.4,26.2,NA,25.6,NA
2020-03-05,25.8,84,26.5,14.4,NA,25.8,NA
2020-03-06,25.9,84,26.6,27.7,NA,25.9,NA
2020-03-07,25.9,82,26.7,34.3,NA,25.9,NA
2020-03-08,25.9,82,26.8,30.9,NA,25.9,NA
2020-03-09,26.3,85,27.1,23,NA,26.3,NA
2020-03-10,26.8,90,27.6,22.6,NA,26.8,NA
2020-03-11,27,90,27.6,24.6,NA,27,NA
2020-03-12,27.1,88,27.8,18.1,NA,27.1,NA
2020-03-13,27,88,27.8,5,NA,27,NA
2020-03-14,27.1,88,27.8,16,NA,27.1,NA
2020-03-15,27.6,92,28.4,24.6,NA,27.6,NA
2020-03-16,28.3,97,29,22.3,NA,28.3,NA
2020-03-17,28.3,94,29,14.9,NA,28.3,NA
2020-03-18,28.6,96,29.4,24.3,NA,28.6,NA
2020-03-19,29,99,29.7,13.3,NA,29,NA
2020-03-20,29,99,29.7,13.6,NA,29,NA
2020-03-21,29.1,95,29.8,21.6,NA,29.1,NA
2020-03-22,29.1,92,29.8,23.2,NA,29.1,NA
2020-03-23,29.2,93,29.9,22.6,NA,29.2,NA
2020-03-24,29.2,93,30.1,27.1,NA,29.2,NA
2020-03-25,29.9,96,30.7,22.3,NA,29.9,NA
2020-03-26,30.3,102,30.9,16.5,NA,30.3,NA
2020-03-27,30.3,100,30.9,7.5,NA,30.3,NA
2020-03-28,30.4,98,31.1,18,NA,30.4,NA
2020-03-29,30.4,95,31.2,21.7,NA,30.4,NA
2020-03-30,30.6,98,31.4,25,NA,30.6,NA
2020-03-31,31,101,31.8,27.1,NA,31,NA
2020-04-01,32.1,109,32.8,19.8,NA,32.1,NA
2020-04-02,32.4,108,33,7.3,NA,32.4,NA
2020-04-03,32.4,108,33,10.8,NA,32.4,NA
2020-04-04,32.8,107,33.3,17.2,NA,32.8,NA
2020-04-05,32.9,107,33.6,22.8,NA,32.9,NA
2020-04-06,33,106,33.7,29.1,NA,33,NA
2020-04-07,33.7,113,34.4,30,NA,33.7,NA
2020-04-08,33.8,106,34.5,31.8,NA,33.8,NA
2020-04-09,33.8,104,34.5,29.1,NA,33.8,NA
2020-04-10,33.8,102,34.6,30.9,NA,33.8,NA
2020-04-11,33.9,102,34.7,32.5,NA,33.9,NA
2020-04-12,34.1,104,34.8,-1.1,NA,34.1,NA
2020-04-13,34,103,34.8,-10.1,NA,34,NA
2020-04-14,34.2,102,34.9,7.7,NA,34.2,NA
2020-04-15,34.4,103,35.1,21.7,NA,34.4,NA
2020-04-16,34.5,104,35.2,9.5,NA,34.5,NA
2020-04-17,34.4,103,35.2,10.6,NA,34.4,NA
2020-04-18,34.5,102,35.2,22.1,NA,34.5,NA
2020-04-19,34.4,101,35.3,27.3,NA,34.4,NA
2020-04-20,34.6,99,35.5,31.3,NA,34.6,NA
2020-04-21,34.7,98,35.5,29.7,NA,34.7,NA
2020-04-22,35.1,96,35.5,27.9,NA,35.1,NA
2020-04-23,35,93,35.6,34.3,NA,35,NA
2020-04-24,35,92,35.7,26.6,NA,35,NA
2020-04-25,35.2,93,35.8,24.8,NA,35.2,NA
2020-04-26,35.2,94,35.8,37.2,NA,35.2,NA
2020-04-27,35.1,92,35.9,37.2,NA,35.1,NA
2020-04-28,35.6,94,36.2,33.1,NA,35.6,NA
2020-04-29,35.6,92,36.3,35.2,NA,35.6,NA
2020-04-30,34.8,90,36.3,46.9,NA,34.8,NA
2020-05-01,34.2,88,37.3,35.6,NA,34.2,NA
2020-05-02,34.1,87,37.4,32,NA,34.1,NA
2020-05-03,34.1,86,37.4,36,NA,34.1,NA
2020-05-04,34,83,37.4,28.9,NA,34,NA
2020-05-05,34.5,86,37.7,30.9,NA,34.5,NA
2020-05-06,34.5,85,37.7,27.7,NA,34.5,NA
2020-05-07,34.2,84,37.7,23.4,NA,34.2,NA
2020-05-08,34.4,83,37.8,20.5,NA,34.4,NA
2020-05-09,34.3,84,38,29.8,NA,34.3,NA
2020-05-10,34.2,82,38,28.2,NA,34.2,NA
2020-05-11,33.9,81,38,28,NA,33.9,NA
2020-05-12,34,80,38.2,32.5,NA,34,NA
2020-05-13,34.2,81,38.5,32.9,NA,34.2,NA
2020-05-14,35,85,39.3,31.5,NA,35,NA
2020-05-15,35.5,86,39.8,31.3,NA,35.5,NA
2020-05-16,36,84,40.2,30,NA,36,NA
2020-05-17,35.8,82,40.2,30.9,NA,35.8,NA
2020-05-18,35.4,80,40.2,38.8,NA,35.4,NA
2020-05-19,35,80,40.2,40.1,NA,35,NA
2020-05-20,34.8,78,40.2,37.9,NA,34.8,NA
2020-05-21,34.2,76,40.3,31.3,NA,34.2,NA
2020-05-22,34.9,82,41,32.4,NA,34.9,NA
2020-05-23,35.2,85,41.3,32,NA,35.2,NA
2020-05-24,35.7,85,41.8,27.9,NA,35.7,NA
2020-05-25,35.7,83,41.9,32.5,NA,35.7,NA
2020-05-26,35,80,41.9,39.9,NA,35,NA
2020-05-27,34.1,76,41.9,38.7,NA,34.1,NA
2020-05-28,32.8,73,41.9,37.4,NA,32.8,NA
2020-05-29,32,70,41.9,38.3,NA,32,NA
2020-05-30,31.3,66,42,43.3,NA,31.3,NA
2020-05-31,30.4,61,42,41,NA,30.4,NA
2020-06-01,29.5,59,42,38.8,NA,29.5,NA
2020-06-02,28,57,42,44.4,NA,28,NA
2020-06-03,26.5,51,42.1,40.8,NA,26.5,NA
2020-06-04,25,50,42.3,37,NA,25,NA
2020-06-05,23.5,49,42.4,44.1,NA,23.5,NA
2020-06-06,22.1,46,42.4,44.1,NA,22.1,NA
2020-06-07,20.1,41,42.8,37,NA,20.1,NA
2020-06-08,19.7,41,42.9,28.8,NA,19.7,NA
2020-06-09,19.7,41,42.9,30.4,NA,19.7,NA
2020-06-10,19.8,42,43.1,35.8,NA,19.8,NA
2020-06-11,18.8,38,43.1,38.1,NA,18.8,NA
2020-06-12,18,36,43.1,37.8,NA,18,NA
2020-06-13,17.5,35,43.1,40.6,NA,17.5,NA
2020-06-14,16.5,31,43.1,39.7,NA,16.5,NA
2020-06-15,16.5,32,43.1,36.3,NA,16.5,NA
2020-06-16,15.8,29,43.1,40.1,NA,15.8,NA
2020-06-17,15.8,26,43.3,35.1,NA,15.8,NA
2020-06-18,16.1,27,43.6,33.4,NA,16.1,NA
2020-06-19,16.2,27,43.7,31.3,NA,16.2,NA
2020-06-20,15.5,25,43.8,38.3,NA,15.5,NA
2020-06-21,12.2,20,43.9,39.9,NA,12.2,NA
2020-06-22,6.6,11,44,37,NA,6.6,NA
2020-06-23,5.5,11,44,37.9,NA,5.5,NA
2020-06-24,1,2,44,41,NA,1,NA
2020-06-25,0,0,44.1,39.9,NA,0,NA
2020-06-26,0,0,44.1,37.4,NA,0,NA
2020-06-27,0,0,44.2,45,NA,0,NA
2020-06-28,0,0,44.3,46.8,NA,0,NA
2020-06-29,0,0,45,36.3,NA,0,NA
2020-06-30,0,0,45.2,34.2,NA,0,NA
2020-07-01,0,0,45.6,35.4,NA,0,NA
